CD_EQUI;CD_LOCAL;CD_TEMA;DS_TEMA;CD_TP_EQUIPAMENTO;DS_TP_EQUIPAMENTO;CD_SUBTIPO_EQUIPAMENTO;DS_SUBTIPO_EQUIPAMENTO;CD_DEP_ADMINISTRATIVA;DS_DEP_ADMINISTRATIVA;NM_EQUI;NM_ABREV_EQUI;CD_FONTE;FONTE_FONTE;CD_RUA;NM_RUA;CD_RUANAOOFICIAL;NM_RUANAOOFICIAL;NUMERO_EQUI;COMPLEMENTO_EQUI;CD_BAIRRO;NM_BAIRRO;QUADRICULA_BQ;CD_REGIONAL;NM_REGIONAL;LAT_SIRGAS;LON_SIRGAS;FUNCIONAMENTO_MANHA_EQUI;FUNCIONAMENTO_TARDE_EQUI;FUNCIONAMENTO_NOITE_EQUI;FUNCIONAMENTO_24HRS_EQUI;TELEFONE_EQUI;RAMAL_EQUI;EMAIL_EQUI;SITE_EQUI;FAX_EQUI
10384;;6;ASSIST“NCIA SOCIAL;100;Associaá∆o de Moradores;1;Unidade Social B†sica;11;Particular;AMIGOS DA FAZENDINHA;Amigos da Fazendinha;115;Fundaá∆o de Aá∆o Social;W628;R. ARY ROLIM COSTA;;;450;;42;FAZENDINHA;;2;Port∆o;-254.826.009.535.896;-493.299.277.126.382;0;0;0;0;9127-5312;;;;
1570;41132289;11;EDUCAÄ«O;22;Escola;1;Ensino Fundamental;3;P£blico Municipal;PEDRO DALLABONA;CEI Pedro Dallabona;120;Secretaria Municipal da Educaá∆o;N882;R. VIRG÷NIA DALABONA;;;456;;59;ORLEANS;J4;5;Santa Felicidade;-254.293.695.597.328;-493.563.005.520.175;1;1;0;0;3272-4681;;empdallabona@sme.curitiba.pr.gov.br;;3272-4681
731;41373588;11;EDUCAÄ«O;21;Centro de Educaá∆o Infantil;2;Educaá∆o Infantil;3;P£blico Municipal;ESCRITOR ELIAS JOSê;Escritor Elias JosÇ;120;Secretaria Municipal da Educaá∆o;S653K;R. ITAÈNA DO SUL;;;330;;64;ALTO BOQUEIR«O;U16;6;Boqueir∆o;-255.317.034.757.851;-492.341.496.837.214;1;1;0;0;3286-6517;;cmeieliasjose@sme.curitiba.pr.gov.br;;
10838;;21;SEGURANÄA;39;Pol°cia Militar do Paran†;9;N£cleo de Proteá∆o ao Cidad∆o;2;P£blico Estadual;1ß NPC - PÄ AFONSO BOTELHO;1ß NPC;121;Secretaria Estadual de Seguranáa P£blica;C003;R. BRIG. FRANCO;;;3030;;9;AGUA VERDE;L12;2;Port∆o;-254.471.494.376.994;-492.740.542.815.357;0;0;0;0;;;;;
10435;;6;ASSIST“NCIA SOCIAL;100;Associaá∆o de Moradores;1;Unidade Social B†sica;11;Particular;MORADIAS JEQUITIBµ;Moradias Jequitib†, Santa L£cia e Santa Maria;115;Fundaá∆o de Aá∆o Social;S476T;R. LÈCIO DE OLIVEIRA LARA;;;534;;65;S÷TIO CERCADO;;8;Bairro Novo;;;0;0;0;0;3289-5181;;bernardo.aparecido@gmail.com;;
10440;;6;ASSIST“NCIA SOCIAL;100;Associaá∆o de Moradores;1;Unidade Social B†sica;11;Particular;PARIGOT DE SOUZA;Parigot de Souza;115;Fundaá∆o de Aá∆o Social;;;;;;;;;;;;;;0;0;0;0;3378-7153;;l.ansay@terra.com.br;;
10445;;6;ASSIST“NCIA SOCIAL;10;Entidade Social;5;Unidade Social B†sica;11;Particular;REDE DE MULHERES NEGRAS DO PARANµ;Rede de Mulheres Negras do Paran†;115;Fundaá∆o de Aá∆o Social;S454G;R. DA LUA;;;264;;65;S÷TIO CERCADO;;8;Bairro Novo;;;0;0;0;0;3379-1124;;redemulheresnegraspr@yahoo.com.br;;
10462;;6;ASSIST“NCIA SOCIAL;10;Entidade Social;5;Unidade Social B†sica;11;Particular;INSTITUTO SEMEANDO A PAZ;Instituto Semeando a Paz;115;Fundaá∆o de Aá∆o Social;N837A;R. DR. CERQUEIRA LIMA;;;250;;60;S«O BRAZ;;5;Santa Felicidade;;;0;0;0;0;3374-4787;;instituto@semeandoapaz.com.br;;
10463;;6;ASSIST“NCIA SOCIAL;10;Entidade Social;5;Unidade Social B†sica;11;Particular;LAR DOS MENINOS DE S«O LUIZ;Lar dos Meninos de S∆o Luiz;115;Fundaá∆o de Aá∆o Social;S008;R. BENTO VIANA;;;71;;9;AGUA VERDE;;2;Port∆o;;;0;0;0;0;3242-2764;;larsaoluiz@brturbo.com.br;;
10464;;6;ASSIST“NCIA SOCIAL;10;Entidade Social;5;Unidade Social B†sica;11;Particular;LAR ESCOLA DOUTOR LEOCµDIO JOSê CORREIA;Lar Escola Doutor Leoc†dio JosÇ Correia;115;Fundaá∆o de Aá∆o Social;N149;R. JOSê ANT‚NIO LEPREVOST;;;331;;53;SANTA C∂NDIDA;;3;Boa Vista;;;0;0;0;0;3256-5142;;;;
10468;;6;ASSIST“NCIA SOCIAL;10;Entidade Social;5;Unidade Social B†sica;11;Particular;ASSIST“NCIA SOCIAL SANTA BERTILLA BOSCARDIN;Assistància Social Santa Bertilla Boscardin;115;Fundaá∆o de Aá∆o Social;E345;R. JOSê DE OLIVEIRA FRANCO;;;2810;;19;TARUM«;;3;Boa Vista;;;0;0;0;0;3367-5044;;secretaria@ceisantabertilla.com.br;;
10469;;6;ASSIST“NCIA SOCIAL;10;Entidade Social;5;Unidade Social B†sica;11;Particular;INSTITUTO M«E DA MISERIC‡RDIA DAS IRM«S SERVAS DOS POBRES;Instituto M∆e da Miseric¢rdia das Irm∆s Servas dos Pobres;115;Fundaá∆o de Aá∆o Social;W614D;R. LEONARDO JAVORSKI;;;305;;42;FAZENDINHA;;2;Port∆o;;;0;0;0;0;3245-0298;;ir_rosamaria@hotmail.com;;
10501;;6;ASSIST“NCIA SOCIAL;111;Clube de M∆es;1;Unidade Social B†sica;11;Particular;ITAMARATI;Itamarati;115;Fundaá∆o de Aá∆o Social;S550;R. PEDRO SIEMENS;;;510;;57;XAXIM;;6;Boqueir∆o;;;0;0;0;0;3018-8685;;irmaragalsky@yahoo.com.br;;
10506;;6;ASSIST“NCIA SOCIAL;10;Entidade Social;5;Unidade Social B†sica;11;Particular;FUNDAÄ«O CASA DO ESTUDANTE UNIVERSITµRIO DO PARANµ;Fundaá∆o Casa do Estudante Universit†rio do Paran†;115;Fundaá∆o de Aá∆o Social;C025M;R. LUIZ LE«O;;;1;;1;CENTRO;;1;Matriz;;;0;0;0;0;3324-1984;;antoniomarkus@yahoo.com.br;;
10510;;6;ASSIST“NCIA SOCIAL;10;Entidade Social;5;Unidade Social B†sica;11;Particular;ASSOCIAÄ«O BENEFICENTE E ESPORTIVA CALISTO;Associaá∆o Beneficente e Esportiva Calisto;115;Fundaá∆o de Aá∆o Social;S387;R. PEDRO CALISTO;;;45;;73;UMBARµ;;8;Bairro Novo;;;0;0;0;0;3227-0233;;abecalisto@hotmail.com;;
10514;;6;ASSIST“NCIA SOCIAL;10;Entidade Social;5;Unidade Social B†sica;11;Particular;ASSOCIAÄ«O DE PAIS;APABB;115;Fundaá∆o de Aá∆o Social;;;;;;;;;;;;;;0;0;0;0;3262-3263;;apabb_pr@apabb.org.br;;
10525;;6;ASSIST“NCIA SOCIAL;10;Entidade Social;5;Unidade Social B†sica;11;Particular;OBRAS SOCIAIS DA IGREJA DO EVANGELHO QUADRANGULAR NO PARANµ;Obras Sociais da Igreja do Evangelho Quadrangular no Paran†;115;Fundaá∆o de Aá∆o Social;S036;R. FRANCISCO NUNES;;;1218;;24;PRADO VELHO;;1;Matriz;;;0;0;0;0;3213-3100;;;;
10328;;6;ASSIST“NCIA SOCIAL;100;Associaá∆o de Moradores;1;Unidade Social B†sica;11;Particular;REDE COMUNITµRIA EM AÄ«O HAUER;Rede Comunit†ria em Aá∆o Hauer;115;Fundaá∆o de Aá∆o Social;RS01;;;;4964;;38;HAUER;;6;Boqueir∆o;-254.735.976.112.551;-492.447.866.911.813;0;0;0;0;9978-8265;;;;
10545;;6;ASSIST“NCIA SOCIAL;10;Entidade Social;5;Unidade Social B†sica;11;Particular;CASA DE APOIO BELêM;Casa de Apoio BelÇm;115;Fundaá∆o de Aá∆o Social;N482B;R. FREDERICO HAIN;;;52;;32;PILARZINHO;;3;Boa Vista;;;0;0;0;0;3235-4052;;adm@casadeapoiobelem.org.br;;
10548;;6;ASSIST“NCIA SOCIAL;10;Entidade Social;5;Unidade Social B†sica;11;Particular;AÄ«O COMUNITµRIA BATISTA NO BOQUEIR«O - ACBB;Aá∆o Comunit†ria Batista no Boqueir∆o ® ACBB;115;Fundaá∆o de Aá∆o Social;S638B;R. JOSê HAUER;;;1877;;56;BOQUEIR«O;;6;Boqueir∆o;;;0;0;0;0;3286-0800;;escola.batista@superig.com.br;;
10552;;6;ASSIST“NCIA SOCIAL;10;Entidade Social;5;Unidade Social B†sica;11;Particular;ASSOCIAÄ«O MADRE CARMELA DE JESUS;Associaá∆o Madre Carmela de Jesus;115;Fundaá∆o de Aá∆o Social;W042B;R. ESTADO DE ISRAEL;;;190;;28;VILA IZABEL;;2;Port∆o;;;0;0;0;0;3024-4331;;edumadrecarmela@hotmail.com;;
10554;;6;ASSIST“NCIA SOCIAL;10;Entidade Social;5;Unidade Social B†sica;11;Particular;ASSOCIAÄ«O NOVA ESPERANÄA DE CURITIBA;Associaá∆o Nova Esperanáa de Curitiba;115;Fundaá∆o de Aá∆o Social;E008H;R. PROF. ARTHUR LOYOLA;;;162;;16;CABRAL;;1;Matriz;;;0;0;0;0;3014-6745;;escolanovaesperanca92@gmail.com;;
10841;;21;SEGURANÄA;39;Pol°cia Militar do Paran†;9;N£cleo de Proteá∆o ao Cidad∆o;2;P£blico Estadual;4ß NPC - PÄ DA COLONIZAÄ«O MENONITAS;4ß NPC;121;Secretaria Estadual de Seguranáa P£blica;S609;R. PAULO SETUBAL;;;3033;;56;BOQUEIR«O;S15;6;Boqueir∆o;-255.043.676.555.844;-492.483.464.378.365;0;0;0;0;;;;;
10843;;21;SEGURANÄA;39;Pol°cia Militar do Paran†;9;N£cleo de Proteá∆o ao Cidad∆o;2;P£blico Estadual;6ß NPC - PÄ BENTO MUNHOZ DA ROCHA;6ß NPC;121;Secretaria Estadual de Seguranáa P£blica;S207;AV. PRES. KENNEDY;;;2195;;26;GUA÷RA;N12;2;Port∆o;-254.653.282.403.947;-492.778.472.300.975;0;0;0;0;;;;;
10844;;21;SEGURANÄA;39;Pol°cia Militar do Paran†;9;N£cleo de Proteá∆o ao Cidad∆o;2;P£blico Estadual;7ß NPC - S«O BRAZ;7ß NPC;121;Secretaria Estadual de Seguranáa P£blica;N728;AV. VER. TOALDO TÈLIO;;;2372;;60;S«O BRAZ;H5;5;Santa Felicidade;-254.112.532.746.165;-493.500.317.350.929;0;0;0;0;;;;;
1070;;6;ASSIST“NCIA SOCIAL;47;CRAS - Centro de Referància de Assistància Social;1;Unidade Social B†sica;3;P£blico Municipal;AURORA FORMOSA;Aurora Formosa;115;Fundaá∆o de Aá∆o Social;W117;R. VISC. DO SERRO FRIO;;;758;;41;NOVO MUNDO;P9;2;Port∆o;-254.858.259.217.746;-493.018.703.060.807;1;1;0;0;3327-4204;;crasauroraformosa@fas.curitiba.pr.gov.br;www.fas.curitiba.pr.gov.br/nucleoRegional.aspx?idf=17;
1055;;6;ASSIST“NCIA SOCIAL;47;CRAS - Centro de Referància de Assistància Social;1;Unidade Social B†sica;3;P£blico Municipal;BOQUEIR«O;Boqueir∆o;115;Fundaá∆o de Aá∆o Social;S634C;R. JOSEPHA DEREN DESTEFANI;;;30;;56;BOQUEIR«O;R16;6;Boqueir∆o;-255.003.593.688.306;-492.387.793.916.506;1;1;0;0;3278-2342;;boqueirao@fas.curitiba.pr.gov.br;www.fas.curitiba.pr.gov.br/nucleoRegional.aspx?idf=21;
5;;6;ASSIST“NCIA SOCIAL;47;CRAS - Centro de Referància de Assistància Social;1;Unidade Social B†sica;3;P£blico Municipal;DOM BOSCO;Dom Bosco;115;Fundaá∆o de Aá∆o Social;W329;R. JÈLIO PEREIRA SOBRINHO;;;102;;71;CAMPO DE SANTANA;Za7;7;Pinheirinho;-255.867.008.864.293;-4.932.133.582.882;1;1;0;0;3265-5235;;faspinheirinho@fas.curitiba.pr.gov.br;www.fas.curitiba.pr.gov.br/nucleoRegional.aspx?idf=150;
892;;6;ASSIST“NCIA SOCIAL;47;CRAS - Centro de Referància de Assistància Social;1;Unidade Social B†sica;3;P£blico Municipal;CRAS IGUAPE;CRAS IGUAPE;115;Fundaá∆o de Aá∆o Social;S650;R. MTO. CARLOS FRANK;;;777;"Ao lado da unidade de Sa£de Irm∆ Tereza de Ara£jo.
Fone: 32878908";56;BOQUEIR«O;S17;6;Boqueir∆o;-255.081.536.798.699;-492.256.948.361.094;1;1;0;0;3287-8908;;crasiguape@fas.curitiba.pr.gov.br;www.fas.curitiba.pr.gov.br/nucleoRegional.aspx?idf=26;
10074;;8;CULTURA;14;Espaáo Cultural;14;Administrativo;3;P£blico Municipal;CAPELA SANTA MARIA - ICAC;Capela Santa Maria - ICAC;164;;C025;R. CONS. LAURINDO;;;273;;1;CENTRO;;1;Matriz;-254.290.766.252.389;-492.652.492.826.558;1;1;0;0;33212840;;;;
10223;;6;ASSIST“NCIA SOCIAL;100;Associaá∆o de Moradores;1;Unidade Social B†sica;11;Particular;VILA AUT‡DROMO II;Vila Aut¢dromo II;115;Fundaá∆o de Aá∆o Social;;;;;85;;21;CAJURU;;4;Cajuru;;;0;0;0;0;9122-5169;;;;
10225;;6;ASSIST“NCIA SOCIAL;100;Associaá∆o de Moradores;1;Unidade Social B†sica;11;Particular;JARDIM FLORIAN‡POLIS;Jardim Florian¢polis;115;Fundaá∆o de Aá∆o Social;S935;R. DA TRINDADE;;;1500;;21;CAJURU;;4;Cajuru;-254.563.573.648.294;-492.021.445.454.681;0;0;0;0;8467-5011;;;;
10226;;6;ASSIST“NCIA SOCIAL;100;Associaá∆o de Moradores;1;Unidade Social B†sica;11;Particular;MORADIAS ZIMBROS;Moradias Zimbros;115;Fundaá∆o de Aá∆o Social;W759L;R. VER‚NICA TRIBEK MORO;;;493;;75;CIDADE INDUSTRIAL;;9;CIC;-254.641.256.148.691;-493.388.589.691.513;0;0;0;0;3279-3015;;;;
10500;;6;ASSIST“NCIA SOCIAL;10;Entidade Social;5;Unidade Social B†sica;11;Particular;MOVIMENTO NACIONAL EM DEFESA DAS CRIANÄAS DESAPARECIDAS DO PARANµ - CRIDESPAR;Movimento Nacional em Defesa das Crianáas Desaparecidas;115;Fundaá∆o de Aá∆o Social;C008;R. JOSê LOUREIRO;;;464;;1;CENTRO;;1;Matriz;;;0;0;0;0;3262-1500;;cridespar@gmail.com;;
10503;;6;ASSIST“NCIA SOCIAL;10;Entidade Social;5;Unidade Social B†sica;11;Particular;GRUPO DIGNIDADE - PELA CIDADANIA DE GAYS;Grupo Dignidade Cidadania de Gays, LÇsbicas Transgàneros;115;Fundaá∆o de Aá∆o Social;S026;AV. MAL. FLORIANO PEIXOTO;;;366;;1;CENTRO;;1;Matriz;;;0;0;0;0;3222-3999;;dignidade@dignidade.org.br;;
10504;;6;ASSIST“NCIA SOCIAL;10;Entidade Social;5;Unidade Social B†sica;11;Particular;GRUPO ESPERANÄA;Grupo Esperanáa;115;Fundaá∆o de Aá∆o Social;;;;;;;;;;;;;;0;0;0;0;3323-7825;;grupoesperanza1994@yahoo.com.br;;
10505;;6;ASSIST“NCIA SOCIAL;10;Entidade Social;5;Unidade Social B†sica;11;Particular;CENTRO PARANAENSE DA CIDADANIA;Centro Paranaense da Cidadania;115;Fundaá∆o de Aá∆o Social;S026;AV. MAL. FLORIANO PEIXOTO;;;366;;1;CENTRO;;1;Matriz;;;0;0;0;0;3222-3999;;presidencia@cepac.org.br;;
10507;;6;ASSIST“NCIA SOCIAL;10;Entidade Social;5;Unidade Social B†sica;11;Particular;INSTITUTO LIXO E CIDADANIA;Instituto Lixo e Cidadania;115;Fundaá∆o de Aá∆o Social;S034;R. DR. REYNALDO MACHADO;;;25;;8;REBOUÄAS;;1;Matriz;;;0;0;0;0;3079-8620;;institutolixoecidadaniapr@gmail.com;;
10518;;6;ASSIST“NCIA SOCIAL;10;Entidade Social;5;Unidade Social B†sica;11;Particular;ASSOCIAÄ«O BRASILEIRA DE ASSIST“NCIA AO CIDAD«O COM C∂NCER E ESPECIAL CARENTE ® ABRACCE;ABRACCE;115;Fundaá∆o de Aá∆o Social;W704;R. CAPIBERIBE;;;716;;43;SANTA QUITêRIA;;2;Port∆o;;;0;0;0;0;3022-4618;;abracce.pr@hotmail.com;;
10521;;6;ASSIST“NCIA SOCIAL;10;Entidade Social;5;Unidade Social B†sica;11;Particular;ASSOCIAÄ«O DOS DEFICIENTES VISUAIS DO PARANµ - ADEVIPAR;Associaá∆o dos Deficientes Visuais do Paran† ® ADEVIPAR;115;Fundaá∆o de Aá∆o Social;S440N;R. EURICO ZYTKIEVITZ;;;110;;65;S÷TIO CERCADO;;8;Bairro Novo;;;0;0;0;0;3349-1101;;adevipar@hotmail.com;;
10522;;6;ASSIST“NCIA SOCIAL;10;Entidade Social;5;Unidade Social B†sica;11;Particular;ASSOCIAÄ«O SANTA TEREZINHA DE REABILITAÄ«O AUDITIVA - ASTRAU;Associaá∆o Santa Terezinha de Reabilitaá∆o Auditiva - ASTRAU;115;Fundaá∆o de Aá∆o Social;E362;R. JOSê VER÷SSIMO;;;220;;19;TARUM«;;3;Boa Vista;;;0;0;0;0;3366-3863;;astrau_centrau@hotmail.com;;
10528;;6;ASSIST“NCIA SOCIAL;10;Entidade Social;5;Unidade Social B†sica;11;Particular;ASSOCIAÄ«O REVIVER DOWN;Associaá∆o Reviver Down;115;Fundaá∆o de Aá∆o Social;;;;;;;;;;;;;;0;0;0;0;3223-5364;;reviverdown@reviverdown.org.br;;
10529;;6;ASSIST“NCIA SOCIAL;10;Entidade Social;5;Unidade Social B†sica;11;Particular;RECRIAR FAM÷LIA E ADOÄ«O;Recriar Fam°lia e Adoá∆o;115;Fundaá∆o de Aá∆o Social;W028;R. CARNEIRO LOBO;;;35;;9;AGUA VERDE;;2;Port∆o;;;0;0;0;0;3264-4412;;recriar@onda.com.br;;
10530;;6;ASSIST“NCIA SOCIAL;10;Entidade Social;5;Unidade Social B†sica;11;Particular;CENTRO DE AÄ«O VOLUNTµRIA DE CURITIBA;Centro de Aá∆o Volunt†ria de Curitiba;115;Fundaá∆o de Aá∆o Social;C013;R. êBANO PEREIRA;;;359;;1;CENTRO;;1;Matriz;;;0;0;0;0;3322-8076;;acao@acaovoluntaria.org.br;;
10531;;6;ASSIST“NCIA SOCIAL;10;Entidade Social;5;Unidade Social B†sica;11;Particular;ASSOCIAÄ«O DE ASSIST“NCIA A MUCOVISCIDOSE NO PARANµ;Associaá∆o de Assistància a Mucoviscidose no Paran†;115;Fundaá∆o de Aá∆o Social;S024;R. DES. WESTPHALEN;;;1327;;8;REBOUÄAS;;1;Matriz;;;0;0;0;0;3224-0897;;servicosocial@aampr.org.br;;
10533;;6;ASSIST“NCIA SOCIAL;10;Entidade Social;5;Unidade Social B†sica;11;Particular;ASSOCIAÄ«O F“NIX;Associaá∆o Fànix;115;Fundaá∆o de Aá∆o Social;E016;R. AUGUSTO STRESSER;;;191;;4;ALTO DA GL‡RIA;;1;Matriz;;;0;0;0;0;3082-8018;;associacaofenix01@gmail.com;;
10535;;6;ASSIST“NCIA SOCIAL;10;Entidade Social;5;Unidade Social B†sica;11;Particular;ASSOCIAÄ«O INTERNACIONAL DE CARIDADES;Associaá∆o Internacional de Caridades;115;Fundaá∆o de Aá∆o Social;C015;AL. DR. MURICY;;;926;;1;CENTRO;;1;Matriz;;;0;0;0;0;9670-9753;;aicsul@hotmail.com;;
10537;;6;ASSIST“NCIA SOCIAL;10;Entidade Social;5;Unidade Social B†sica;11;Particular;ASSOCIAÄ«O PARANAENSE DO DIABêTICO JUVENIL - APAD;Associaá∆o Paranaense do DiabÇtico Juvenil ® APAD;115;Fundaá∆o de Aá∆o Social;S003;AV. IGUAÄÈ;;;4263;;28;VILA IZABEL;;2;Port∆o;;;0;0;0;0;3244-7711;;apad@apad.org.br;;
10470;;6;ASSIST“NCIA SOCIAL;10;Entidade Social;5;Unidade Social B†sica;11;Particular;ASSOCIAÄ«O MARIA CAZETTA;Associaá∆o Maria Cazetta;115;Fundaá∆o de Aá∆o Social;S740;R. PE. JÈLIO SAAVEDRA;;;109;;37;UBERABA;;4;Cajuru;;;0;0;0;0;3278-2489;;mariacazetta@yahoo.com.br;;
10474;;6;ASSIST“NCIA SOCIAL;10;Entidade Social;5;Unidade Social B†sica;11;Particular;ASSOCIAÄ«O DE CARIDADE S«O VICENTE DE PAULO - VILA OFICINAS;Associaá∆o de Caridade S∆o Vicente de Paulo ® Vila Oficinas;115;Fundaá∆o de Aá∆o Social;S924F;R. RAUL DE OLIVEIRA;;;185;;21;CAJURU;;4;Cajuru;;;0;0;0;0;3266-2869;;ddmartinski@zipmail.com.br;;
10478;;6;ASSIST“NCIA SOCIAL;10;Entidade Social;5;Unidade Social B†sica;11;Particular;ASSOCIAÄ«O PARA VIDA SEM DROGAS;Associaá∆o Para Vida Sem Drogas;115;Fundaá∆o de Aá∆o Social;S465J;R. S«O JOSê DE ARIMATêIA;;;191;;65;S÷TIO CERCADO;;8;Bairro Novo;;;0;0;0;0;3634-1030;;vidasemdrogas@terra.com.br;;
10479;;6;ASSIST“NCIA SOCIAL;10;Entidade Social;5;Unidade Social B†sica;11;Particular;INSTITUTO DE DEFESA DOS DIREITOS HUMANOS - IDDEHA;Instituto de Defesa dos Direitos Humanos ® IDDEHA;115;Fundaá∆o de Aá∆o Social;E032;R. REINALDINO SCHAFFENBERG DE QUADROS;;;89;;5;ALTO DA RUA XV;;1;Matriz;;;0;0;0;0;3363-3103;;administrativo@iddeha.org.br;;
10484;;6;ASSIST“NCIA SOCIAL;10;Entidade Social;5;Unidade Social B†sica;11;Particular;AÄ«O SOCIAL S«O PEDRO;Aá∆o Social S∆o Pedro;115;Fundaá∆o de Aá∆o Social;S312;R. NICOLA PELLANDA;;;5030;;73;UMBARµ;;8;Bairro Novo;;;0;0;0;0;3348-1612;;paroquiasaopedro@bol.com.br;;
10487;;6;ASSIST“NCIA SOCIAL;10;Entidade Social;5;Unidade Social B†sica;11;Particular;INSTITUTO PALAZZOLO;Instituto Palazzolo;115;Fundaá∆o de Aá∆o Social;N424C;R. COM. DAVID DOS SANTOS PACHECO;;;80;;31;VISTA ALEGRE;;5;Santa Felicidade;;;0;0;0;0;3336-6671;;;;
10493;;6;ASSIST“NCIA SOCIAL;10;Entidade Social;5;Unidade Social B†sica;11;Particular;ASSOCIAÄ«O DE CARIDADE S«O VICENTE DE PAULO;Associaá∆o de Caridade S∆o Vicente de Paulo;115;Fundaá∆o de Aá∆o Social;N616;AV. MANOEL RIBAS;;;6252;;63;SANTA FELICIDADE;;5;Santa Felicidade;;;0;0;0;0;3273-1869;;;;
10495;;6;ASSIST“NCIA SOCIAL;10;Entidade Social;5;Unidade Social B†sica;11;Particular;INSTITUTO PR‡-CIDADANIA DE CURITIBA;Instituto Pr¢-Cidadania de Curitiba;115;Fundaá∆o de Aá∆o Social;W836;R. EDUARDO SPRADA;;;4520;;44;CAMPO COMPRIDO;;5;Santa Felicidade;;;0;0;0;0;3350-3514;;;;
10497;;6;ASSIST“NCIA SOCIAL;10;Entidade Social;5;Unidade Social B†sica;11;Particular;SOCIEDADE EVANGêLICA BENEFICENTE DE CURITIBA;Sociedade EvangÇlica Beneficente de Curitiba;115;Fundaá∆o de Aá∆o Social;C018;AL. AUGUSTO STELLFELD;;;1908;;11;BIGORRILHO;;1;Matriz;;;0;0;0;0;3240-5000;;presidencia@evangelico.org.br;;
10498;;6;ASSIST“NCIA SOCIAL;10;Entidade Social;5;Unidade Social B†sica;11;Particular;UNI«O DOS ESCOTEIROS DO BRASIL;Uni∆o dos Escoteiros do Brasil;115;Fundaá∆o de Aá∆o Social;C011H;R. DES. ERMELINO DE LE«O;;;492;;2;S«O FRANCISCO;;1;Matriz;;;0;0;0;0;3323-1031;;gerente@escoteirospr.org.br;;
10499;;6;ASSIST“NCIA SOCIAL;10;Entidade Social;5;Unidade Social B†sica;11;Particular;CIRANDA - CENTRAL DE NOT÷CIAS DOS DIREITOS DA INF∂NCIA E DO ADOLESCENTE;Central de Not°cias dos Direitos da InfÉncia e Adolescente;115;Fundaá∆o de Aá∆o Social;C015;AL. DR. MURICY;;;474;;1;CENTRO;;1;Matriz;;;0;0;0;0;3023-3925;;coordenacao@ciranda.org.br;;
10502;;6;ASSIST“NCIA SOCIAL;10;Entidade Social;5;Unidade Social B†sica;11;Particular;ASSOCIAÄ«O DE APOIO AS EMPREGADAS DOMêSTICAS DE SANTA ZITA;Associaá∆o de Apoio as Empregadas DomÇsticas de Santa Zita;115;Fundaá∆o de Aá∆o Social;S865;R. TUCUM;;;14;;37;UBERABA;;4;Cajuru;;;0;0;0;0;3266-8544;;aapezi@yahoo.com.br;;
10516;;6;ASSIST“NCIA SOCIAL;10;Entidade Social;5;Unidade Social B†sica;11;Particular;ASSOCIAÄ«O DO DEFICIENTE MOTOR;Associaá∆o do Deficiente Motor;115;Fundaá∆o de Aá∆o Social;N027;R. BR. DE ANTONINA;;;325;;2;S«O FRANCISCO;;1;Matriz;;;0;0;0;0;3222-7150;;admvm@brturbo.com.br;;
10517;;6;ASSIST“NCIA SOCIAL;10;Entidade Social;5;Unidade Social B†sica;11;Particular;ASSOCIAÄ«O HOSPITALAR DE PROTEÄ«O ∑ INF∂NCIA DR. RAUL CARNEIRO;Associaá∆o Hospitalar de Proteá∆o Ö InfÉncia Dr. Raul Carnei;115;Fundaá∆o de Aá∆o Social;C001;R. DES. MOTTA;;;1070;;9;AGUA VERDE;;2;Port∆o;;;0;0;0;0;3310-1137;;servico-social@hpp.org.br;;
10519;;6;ASSIST“NCIA SOCIAL;10;Entidade Social;5;Unidade Social B†sica;11;Particular;ASSOCIAÄ«O PARANAENSE PARA O DESENVOLVIMENTO DO POTENCIAL HUMANO - APADEH;APADEH;115;Fundaá∆o de Aá∆o Social;W038F;R. TAMOIOS;;;1385;;28;VILA IZABEL;;2;Port∆o;;;0;0;0;0;3345-6557;;apadehctba@hotmail.com;;
10520;;6;ASSIST“NCIA SOCIAL;10;Entidade Social;5;Unidade Social B†sica;11;Particular;ASSOCIAÄ«O ANT‚NIO VIEIRA;Associaá∆o Antìnio Vieira;115;Fundaá∆o de Aá∆o Social;S455L;R. JO«O BAPTISTA GABARDO;;;433;;65;S÷TIO CERCADO;;8;Bairro Novo;;;0;0;0;0;3349-5343;;cepat.cepat@terra.com.br;;
10524;;6;ASSIST“NCIA SOCIAL;10;Entidade Social;5;Unidade Social B†sica;11;Particular;ESCOLA ESPECIALIZADA PRIMAVERA;Escola Especializada Primavera;115;Fundaá∆o de Aá∆o Social;E402;R. MONTE CASTELO;;;1040;;19;TARUM«;;3;Boa Vista;;;0;0;0;0;3262-7473;;escolaespecializadaprimavera@gamil.com;;
10526;;6;ASSIST“NCIA SOCIAL;10;Entidade Social;5;Unidade Social B†sica;11;Particular;PASTORAL DA CRIANÄA;Pastoral da Crianáa;115;Fundaá∆o de Aá∆o Social;N032;R. JACAREZINHO;;;1691;;12;MERC“S;;1;Matriz;;;0;0;0;0;2105-0250;;pastcri@pastoraldacrianca.org.br;;
